Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
17545,PK,snd,0,Sindhi,Sindhi,S,910
17545,PK,urd,0,Urdu,Urdu,P,1190
17549,PK,bgn,0,"Balochi, Western","Balochi, Western",S,20
17549,PK,bgp,0,"Balochi, Eastern","Balochi, Eastern",S,270
17549,PK,bgq,0,Bagri,Bagri,S,
17549,PK,ggg,0,Gurgula,Gurgula,S,110
17549,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,93170
17549,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,17380
17549,PK,jdg,0,Jadgali,Jadgali,S,1100
17549,PK,kfr,0,Kacchi,Kacchi,S,9050
17549,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,1200
17549,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,600
17549,PK,mki,0,Dhatki,Dhatki,S,95300
17549,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,107950
17549,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,270
17549,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,187510
17549,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,200
17549,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1783450
17549,PK,pst,0,"Pashto, Central","Pashto, Central",S,7910
17549,PK,skr,0,Saraiki,Saraiki,S,835230
17549,PK,snd,0,Sindhi,Sindhi,S,1230780
17549,PK,urd,0,Urdu,Urdu,S,740660
17551,PK,mki,0,Dhatki,Dhatki,S,480
17551,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,260
17551,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,4550
17551,PK,skr,0,Saraiki,Saraiki,S,4890
17551,PK,snd,0,Sindhi,Sindhi,P,9588
17551,PK,urd,0,Urdu,Urdu,S,5350
17554,PK,kfr,0,Kacchi,Kacchi,S,120
17554,PK,mki,0,Dhatki,Dhatki,S,300
17554,PK,snd,0,Sindhi,Sindhi,P,3270
17554,PK,urd,0,Urdu,Urdu,S,120
17568,PK,bft,0,Balti,Balti,P,960
17568,PK,scl,0,Shina,Shina,S,120
17571,PK,bcc,0,"Balochi, Southern","Balochi, Southern",S,4470
17571,PK,bgn,0,"Balochi, Western","Balochi, Western",S,2210
17571,PK,bgp,0,"Balochi, Eastern","Balochi, Eastern",S,1300
17571,PK,bgq,0,Bagri,Bagri,S,
17571,PK,brh,0,Brahui,Brahui,S,180
17571,PK,ggg,0,Gurgula,Gurgula,S,250
17571,PK,gjk,0,"Koli, Kachi","Koli, Kachi",S,800
17571,PK,guj,0,Gujarati,Gujarati,S,40
17571,PK,gwc,0,Gawri,Gawri,S,30
17571,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,253590
17571,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,91600
17571,PK,jdg,0,Jadgali,Jadgali,S,850
17571,PK,kas,0,Kashmiri,Kashmiri,S,5260
17571,PK,kfr,0,Kacchi,Kacchi,S,37200
17571,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,2100
17571,PK,mki,0,Dhatki,Dhatki,S,372200
17571,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,1265700
17571,PK,mvy,0,"Kohistani, Indus","Kohistani, Indus",S,120
17571,PK,pbt,0,"Pashto, Southern","Pashto, Southern",S,660
17571,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,10930
17571,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,543730
17571,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,1480
17571,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,10692090
17571,PK,pst,0,"Pashto, Central","Pashto, Central",S,47340
17571,PK,scl,0,Shina,Shina,S,900
17571,PK,skr,0,Saraiki,Saraiki,P,14217680
17571,PK,snd,0,Sindhi,Sindhi,S,4708810
17571,PK,urd,0,Urdu,Urdu,S,3305000
17572,PK,bgq,0,Bagri,Bagri,S,
17572,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,11530
17572,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,8670
17572,PK,kas,0,Kashmiri,Kashmiri,S,130
17572,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,70
17572,PK,mki,0,Dhatki,Dhatki,S,1800
17572,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,22900
17572,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,160
17572,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,19880
17572,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,361950
17572,PK,pst,0,"Pashto, Central","Pashto, Central",S,850
17572,PK,skr,0,Saraiki,Saraiki,S,289690
17572,PK,snd,0,Sindhi,Sindhi,S,58110
17572,PK,urd,0,Urdu,Urdu,S,76870
17573,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,1450
17573,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,840
17573,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,390
17573,PK,phr,0,Pahari-Potwari,Pahari-Potwari,P,5360
17573,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,720
17573,PK,skr,0,Saraiki,Saraiki,S,2070
17573,PK,urd,0,Urdu,Urdu,S,420
17579,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,300
17579,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,170
17579,PK,mki,0,Dhatki,Dhatki,S,410
17579,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,1890
17579,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,350
17579,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,69180
17579,PK,skr,0,Saraiki,Saraiki,S,54410
17579,PK,snd,0,Sindhi,Sindhi,S,7040
17579,PK,urd,0,Urdu,Urdu,S,10290
17580,PK,mki,0,Dhatki,Dhatki,S,270
17580,PK,snd,0,Sindhi,Sindhi,P,5410
17580,PK,urd,0,Urdu,Urdu,S,2610
17581,PK,bgn,0,"Balochi, Western","Balochi, Western",S,20
17581,PK,bgq,0,Bagri,Bagri,S,
17581,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,2950
17581,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,60
17581,PK,mki,0,Dhatki,Dhatki,S,1450
17581,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,30600
17581,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,4250
17581,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,496960
17581,PK,pst,0,"Pashto, Central","Pashto, Central",S,150
17581,PK,skr,0,Saraiki,Saraiki,S,299450
17581,PK,snd,0,Sindhi,Sindhi,S,51640
17581,PK,urd,0,Urdu,Urdu,S,82270
17582,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,20
17582,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,2000
17582,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,40
17582,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,100
17582,PK,skr,0,Saraiki,Saraiki,P,7100
17582,PK,snd,0,Sindhi,Sindhi,S,630
17582,PK,urd,0,Urdu,Urdu,S,770
17584,PK,mki,0,Dhatki,Dhatki,S,30
17584,PK,snd,0,Sindhi,Sindhi,P,1080
17586,PK,bft,0,Balti,Balti,S,50
17586,PK,bgq,0,Bagri,Bagri,S,
17586,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,121480
17586,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,20
17586,PK,mki,0,Dhatki,Dhatki,S,1750
17586,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,11800
17586,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,61750
17586,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,613926
17586,PK,pst,0,"Pashto, Central","Pashto, Central",S,5350
17586,PK,skr,0,Saraiki,Saraiki,S,259190
17586,PK,snd,0,Sindhi,Sindhi,S,46920
17586,PK,urd,0,Urdu,Urdu,S,72910
17590,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,40
17590,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,80
17590,PK,mki,0,Dhatki,Dhatki,S,40
17590,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,80
17590,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,515
17590,PK,skr,0,Saraiki,Saraiki,P,2474
17590,PK,snd,0,Sindhi,Sindhi,S,200
17590,PK,urd,0,Urdu,Urdu,S,320
17593,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,2740
17593,PK,hno,0,"Hindko, Northern","Hindko, Northern",P,4800
17593,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,3700
17593,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,430
17593,PK,skr,0,Saraiki,Saraiki,S,1240
17593,PK,urd,0,Urdu,Urdu,S,1550
17595,PK,ggg,0,Gurgula,Gurgula,S,120
17595,PK,gjk,0,"Koli, Kachi","Koli, Kachi",S,600
17595,PK,kfr,0,Kacchi,Kacchi,S,3760
17595,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,600
17595,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,1640
17595,PK,mki,0,Dhatki,Dhatki,S,4250
17595,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,350
17595,PK,skr,0,Saraiki,Saraiki,S,890
17595,PK,snd,0,Sindhi,Sindhi,P,65080
17595,PK,urd,0,Urdu,Urdu,S,5700
17596,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,110
17596,PK,mki,0,Dhatki,Dhatki,S,110
17596,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,280
17596,PK,skr,0,Saraiki,Saraiki,S,50
17596,PK,snd,0,Sindhi,Sindhi,P,1020
17596,PK,urd,0,Urdu,Urdu,S,1000
17597,PK,bgn,0,"Balochi, Western","Balochi, Western",S,30
17597,PK,bgq,0,Bagri,Bagri,S,
17597,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,66750
17597,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,77040
17597,PK,kfr,0,Kacchi,Kacchi,S,1920
17597,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,1600
17597,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,1700
17597,PK,mki,0,Dhatki,Dhatki,S,6100
17597,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,94200
17597,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,14100
17597,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,72890
17597,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1816310
17597,PK,pst,0,"Pashto, Central","Pashto, Central",S,9460
17597,PK,skr,0,Saraiki,Saraiki,S,1299030
17597,PK,snd,0,Sindhi,Sindhi,S,192305
17597,PK,urd,0,Urdu,Urdu,S,279350
17599,PK,kfr,0,Kacchi,Kacchi,S,4300
17599,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,60
17599,PK,mki,0,Dhatki,Dhatki,S,34300
17599,PK,skr,0,Saraiki,Saraiki,S,1600
17599,PK,snd,0,Sindhi,Sindhi,P,98620
17599,PK,urd,0,Urdu,Urdu,S,400
17602,PK,bgq,0,Bagri,Bagri,S,
17602,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,330
17602,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,2000
17602,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,260
17602,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,140
17602,PK,skr,0,Saraiki,Saraiki,P,9140
17602,PK,snd,0,Sindhi,Sindhi,S,100
17602,PK,urd,0,Urdu,Urdu,S,450
17609,PK,bft,0,Balti,Balti,S,280
17609,PK,bgq,0,Bagri,Bagri,S,
17609,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,59320
17609,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,129540
17609,PK,kas,0,Kashmiri,Kashmiri,S,1350
17609,PK,kfr,0,Kacchi,Kacchi,S,1480
17609,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,710
17609,PK,lrk,0,Loarki,Loarki,S,1190
17609,PK,mki,0,Dhatki,Dhatki,S,4800
17609,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,35100
17609,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,17280
17609,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,84850
17609,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,250
17609,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1013790
17609,PK,pst,0,"Pashto, Central","Pashto, Central",S,12150
17609,PK,scl,0,Shina,Shina,S,1590
17609,PK,skr,0,Saraiki,Saraiki,S,520680
17609,PK,snd,0,Sindhi,Sindhi,S,149230
17609,PK,urd,0,Urdu,Urdu,S,188630
17618,PK,bgq,0,Bagri,Bagri,S,
17618,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,18130
17618,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,5360
17618,PK,kfr,0,Kacchi,Kacchi,S,600
17618,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,200
17618,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,400
17618,PK,mki,0,Dhatki,Dhatki,S,2200
17618,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,111350
17618,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,50
17618,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,22630
17618,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1213920
17618,PK,pst,0,"Pashto, Central","Pashto, Central",S,2090
17618,PK,skr,0,Saraiki,Saraiki,S,1097010
17618,PK,snd,0,Sindhi,Sindhi,S,78230
17618,PK,urd,0,Urdu,Urdu,S,172660
17619,PK,gig,0,Goaria,Goaria,S,80
17619,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,80
17619,PK,kfr,0,Kacchi,Kacchi,S,490
17619,PK,mki,0,Dhatki,Dhatki,S,3100
17619,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,200
17619,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,5620
17619,PK,skr,0,Saraiki,Saraiki,S,2230
17619,PK,snd,0,Sindhi,Sindhi,P,34880
17619,PK,urd,0,Urdu,Urdu,S,9480
17620,PK,bgq,0,Bagri,Bagri,S,
17620,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,7100
17620,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,8830
17620,PK,kfr,0,Kacchi,Kacchi,S,1140
17620,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,200
17620,PK,mki,0,Dhatki,Dhatki,S,9000
17620,PK,mtr,0,Mewari,Mewari,S,31700
17620,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,34220
17620,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,1670
17620,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,7460
17620,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,221970
17620,PK,pst,0,"Pashto, Central","Pashto, Central",S,770
17620,PK,skr,0,Saraiki,Saraiki,S,227290
17620,PK,snd,0,Sindhi,Sindhi,P,247960
17620,PK,urd,0,Urdu,Urdu,S,196750
17622,PK,bgq,0,Bagri,Bagri,S,
17622,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,28350
17622,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,37600
17622,PK,kas,0,Kashmiri,Kashmiri,S,760
17622,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,100
17622,PK,mki,0,Dhatki,Dhatki,S,1950
17622,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,50300
17622,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,7360
17622,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,40090
17622,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,907640
17622,PK,pst,0,"Pashto, Central","Pashto, Central",S,5920
17622,PK,skr,0,Saraiki,Saraiki,S,774910
17622,PK,snd,0,Sindhi,Sindhi,S,86250
17622,PK,urd,0,Urdu,Urdu,S,140205
17624,PK,bgq,0,Bagri,Bagri,S,
17624,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,7590
17624,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,8920
17624,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,26650
17624,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,4800
17624,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,49850
17624,PK,pst,0,"Pashto, Central","Pashto, Central",S,660
17624,PK,skr,0,Saraiki,Saraiki,P,317180
17624,PK,snd,0,Sindhi,Sindhi,S,7340
17624,PK,urd,0,Urdu,Urdu,S,27400
17625,PK,bgq,0,Bagri,Bagri,S,
17625,PK,gig,0,Goaria,Goaria,S,1200
17625,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,64200
17625,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,81140
17625,PK,kas,0,Kashmiri,Kashmiri,S,310
17625,PK,kfr,0,Kacchi,Kacchi,S,550
17625,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,150
17625,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,370
17625,PK,mki,0,Dhatki,Dhatki,S,3300
17625,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,83500
17625,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,13750
17625,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,99960
17625,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1549730
17625,PK,pst,0,"Pashto, Central","Pashto, Central",S,7430
17625,PK,skr,0,Saraiki,Saraiki,S,1224900
17625,PK,snd,0,Sindhi,Sindhi,S,114150
17625,PK,urd,0,Urdu,Urdu,S,252310
17627,PK,bgq,0,Bagri,Bagri,S,
17627,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,80
17627,PK,mki,0,Dhatki,Dhatki,S,200
17627,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,500
17627,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,1150
17627,PK,skr,0,Saraiki,Saraiki,S,500
17627,PK,snd,0,Sindhi,Sindhi,P,44190
17627,PK,urd,0,Urdu,Urdu,S,8670
17631,PK,mki,0,Dhatki,Dhatki,S,260
17631,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,80
17631,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,4850
17631,PK,skr,0,Saraiki,Saraiki,P,15080
17631,PK,snd,0,Sindhi,Sindhi,S,5478
17631,PK,urd,0,Urdu,Urdu,S,4090
17639,PK,kfr,0,Kacchi,Kacchi,S,150
17639,PK,mki,0,Dhatki,Dhatki,S,950
17639,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,160
17639,PK,snd,0,Sindhi,Sindhi,P,1220
17646,PK,mki,0,Dhatki,Dhatki,S,80
17646,PK,snd,0,Sindhi,Sindhi,P,1230
17646,PK,urd,0,Urdu,Urdu,S,610
17662,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,500
17662,PK,skr,0,Saraiki,Saraiki,P,1850
17662,PK,snd,0,Sindhi,Sindhi,S,170
17662,PK,urd,0,Urdu,Urdu,S,210
17663,PK,mki,0,Dhatki,Dhatki,S,100
17663,PK,snd,0,Sindhi,Sindhi,S,1110
17663,PK,urd,0,Urdu,Urdu,P,1230
17664,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,20
17664,PK,mki,0,Dhatki,Dhatki,S,100
17664,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,160
17664,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,3830
17664,PK,skr,0,Saraiki,Saraiki,P,6240
17664,PK,snd,0,Sindhi,Sindhi,S,1310
17664,PK,urd,0,Urdu,Urdu,S,1520
17666,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,240
17666,PK,kfr,0,Kacchi,Kacchi,S,30
17666,PK,mki,0,Dhatki,Dhatki,S,80
17666,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,890
17666,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,3130
17666,PK,skr,0,Saraiki,Saraiki,S,1320
17666,PK,snd,0,Sindhi,Sindhi,S,3095
17666,PK,urd,0,Urdu,Urdu,S,630
17667,PK,bcc,0,"Balochi, Southern","Balochi, Southern",S,610
17667,PK,bft,0,Balti,Balti,S,1200
17667,PK,bgp,0,"Balochi, Eastern","Balochi, Eastern",S,380
17667,PK,bgq,0,Bagri,Bagri,S,
17667,PK,ggg,0,Gurgula,Gurgula,S,120
17667,PK,gju,0,Gujari,Gujari,S,1700
17667,PK,gwc,0,Gawri,Gawri,S,400
17667,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,291850
17667,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,286940
17667,PK,kas,0,Kashmiri,Kashmiri,S,40540
17667,PK,kfr,0,Kacchi,Kacchi,S,22300
17667,PK,khw,0,Khowar,Khowar,S,3300
17667,PK,lbj,0,Ladakhi,Ladakhi,S,40
17667,PK,mki,0,Dhatki,Dhatki,S,207100
17667,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,655370
17667,PK,pbt,0,"Pashto, Southern","Pashto, Southern",S,14180
17667,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,49600
17667,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,777060
17667,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,550
17667,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,5622260
17667,PK,pst,0,"Pashto, Central","Pashto, Central",S,47460
17667,PK,scl,0,Shina,Shina,S,28140
17667,PK,skr,0,Saraiki,Saraiki,S,5000550
17667,PK,snd,0,Sindhi,Sindhi,S,3260260
17667,PK,trw,0,Torwali,Torwali,S,1000
17667,PK,urd,0,Urdu,Urdu,S,2235350
17669,PK,mki,0,Dhatki,Dhatki,S,160
17669,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,40
17669,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,1740
17669,PK,skr,0,Saraiki,Saraiki,S,1920
17669,PK,snd,0,Sindhi,Sindhi,P,3860
17669,PK,urd,0,Urdu,Urdu,S,2430
17670,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,2350
17670,PK,skr,0,Saraiki,Saraiki,P,9190
17670,PK,urd,0,Urdu,Urdu,S,450
17673,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,90
17673,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,660
17673,PK,skr,0,Saraiki,Saraiki,P,670
17673,PK,snd,0,Sindhi,Sindhi,S,470
17673,PK,urd,0,Urdu,Urdu,S,610
17684,PK,bft,0,Balti,Balti,S,80
17684,PK,bgq,0,Bagri,Bagri,S,
17684,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,11870
17684,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,16660
17684,PK,kfr,0,Kacchi,Kacchi,S,540
17684,PK,mki,0,Dhatki,Dhatki,S,1440
17684,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,8250
17684,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,6300
17684,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,1970
17684,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,123990
17684,PK,pst,0,"Pashto, Central","Pashto, Central",S,3610
17684,PK,skr,0,Saraiki,Saraiki,P,132190
17684,PK,snd,0,Sindhi,Sindhi,S,32040
17684,PK,urd,0,Urdu,Urdu,S,32310
17687,PK,mki,0,Dhatki,Dhatki,S,330
17687,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,160
17687,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,3920
17687,PK,skr,0,Saraiki,Saraiki,S,4320
17687,PK,snd,0,Sindhi,Sindhi,P,6880
17687,PK,urd,0,Urdu,Urdu,S,4530
17691,PK,mki,0,Dhatki,Dhatki,S,380
17691,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,190
17691,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,2880
17691,PK,skr,0,Saraiki,Saraiki,S,3830
17691,PK,snd,0,Sindhi,Sindhi,P,5950
17691,PK,urd,0,Urdu,Urdu,S,4230
17692,PK,bgq,0,Bagri,Bagri,S,
17692,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,41900
17692,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,51590
17692,PK,kas,0,Kashmiri,Kashmiri,S,150
17692,PK,kfr,0,Kacchi,Kacchi,S,3740
17692,PK,khw,0,Khowar,Khowar,S,120
17692,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,900
17692,PK,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,1400
17692,PK,mki,0,Dhatki,Dhatki,S,10400
17692,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,75750
17692,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,7160
17692,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,63960
17692,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1402740
17692,PK,pst,0,"Pashto, Central","Pashto, Central",S,4850
17692,PK,skr,0,Saraiki,Saraiki,S,722430
17692,PK,snd,0,Sindhi,Sindhi,S,300120
17692,PK,urd,0,Urdu,Urdu,S,320480
17693,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,110
17693,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,74
17693,PK,skr,0,Saraiki,Saraiki,P,1460
17693,PK,snd,0,Sindhi,Sindhi,S,200
17693,PK,urd,0,Urdu,Urdu,S,570
17694,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,360
17694,PK,skr,0,Saraiki,Saraiki,P,1260
17694,PK,snd,0,Sindhi,Sindhi,S,40
17695,PK,bft,0,Balti,Balti,S,270
17695,PK,bgq,0,Bagri,Bagri,S,
17695,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,105700
17695,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,129320
17695,PK,kas,0,Kashmiri,Kashmiri,S,540
17695,PK,mki,0,Dhatki,Dhatki,S,2300
17695,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,34110
17695,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,24800
17695,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,119770
17695,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,1577090
17695,PK,pst,0,"Pashto, Central","Pashto, Central",S,14480
17695,PK,scl,0,Shina,Shina,S,3590
17695,PK,skr,0,Saraiki,Saraiki,S,940170
17695,PK,snd,0,Sindhi,Sindhi,S,59780
17695,PK,urd,0,Urdu,Urdu,S,174550
17702,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,3580
17702,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,12910
17702,PK,mki,0,Dhatki,Dhatki,S,240
17702,PK,mve,0,"Marwari (Pakistan)","Marwari (Pakistan)",S,1400
17702,PK,phr,0,Pahari-Potwari,Pahari-Potwari,S,12680
17702,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,80
17702,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,206290
